001111010000000000,001111111000010111,001111111000010000,0011111110000110,0011111110000100
001111010000000001,001111111000010111,001111111000010000,0011111110000110,0011111110000100
001111010000000010,001111111000010111,001111111000010000,0011111110000110,0011111110000100
001111010000000011,001111111000010111,001111111000010000,0011111110000110,0011111110000100
001111010000000100,001111111000010111,001111111000010000,0011111110000110,0011111110000100
001111010000000101,001111111000010111,001111111000010000,0011111110000110,0011111110000100
001111010000000110,001111111000010111,001111111000010000,0011111110000110,0011111110000100
001111010000000111,001111111000010111,001111111000010000,0011111110000110,0011111110000100
001111010000001000,001111111000010111,001111111000010000,0011111110000110,0011111110000100
001111010000001001,001111111000010111,001111111000010000,0011111110000110,0011111110000100
001111010000001010,001111111000010111,001111111000010000,0011111110000110,0011111110000100
001111010000001011,001111111000010111,001111111000010000,0011111110000110,0011111110000100
001111010000001100,001111111000010111,001111111000010000,0011111110000110,0011111110000100
001111010000001101,001111111000010111,001111111000010000,0011111110000110,0011111110000100
001111010000001110,001111111000010111,001111111000010000,0011111110000110,0011111110000100
001111010000001111,001111111000010111,001111111000010000,0011111110000110,0011111110000100
001111010000010000,001111111000010111,001111111000010001,0011111110000110,0011111110000100
001111010000010001,001111111000010111,001111111000010001,0011111110000110,0011111110000100
001111010000010010,001111111000010111,001111111000010001,0011111110000110,0011111110000100
001111010000010011,001111111000010111,001111111000010001,0011111110000110,0011111110000100
001111010000010100,001111111000010111,001111111000010001,0011111110000110,0011111110000100
001111010000010101,001111111000010111,001111111000010001,0011111110000110,0011111110000100
001111010000010110,001111111000010111,001111111000010001,0011111110000110,0011111110000100
001111010000010111,001111111000010111,001111111000010001,0011111110000110,0011111110000100
001111010000011000,001111111000010111,001111111000010001,0011111110000110,0011111110000100
001111010000011001,001111111000010111,001111111000010001,0011111110000110,0011111110000100
001111010000011010,001111111000010111,001111111000010001,0011111110000110,0011111110000100
001111010000011011,001111111000010111,001111111000010001,0011111110000110,0011111110000100
001111010000011100,001111111000010111,001111111000010001,0011111110000110,0011111110000100
001111010000011101,001111111000010111,001111111000010001,0011111110000110,0011111110000100
001111010000011110,001111111000010111,001111111000010001,0011111110000110,0011111110000100
001111010000011111,001111111000010111,001111111000010001,0011111110000110,0011111110000100
001111010000100000,001111111000010111,001111111000010001,0011111110000110,0011111110000100
001111010000100001,001111111000010111,001111111000010001,0011111110000110,0011111110000100
001111010000100010,001111111000010111,001111111000010001,0011111110000110,0011111110000100
001111010000100011,001111111000010111,001111111000010001,0011111110000110,0011111110000100
001111010000100100,001111111000010111,001111111000010001,0011111110000110,0011111110000100
001111010000100101,001111111000010111,001111111000010001,0011111110000110,0011111110000100
001111010000100110,001111111000010111,001111111000010001,0011111110000110,0011111110000100
001111010000100111,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010000101000,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010000101001,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010000101010,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010000101011,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010000101100,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010000101101,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010000101110,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010000101111,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010000110000,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010000110001,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010000110010,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010000110011,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010000110100,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010000110101,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010000110110,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010000110111,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010000111000,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010000111001,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010000111010,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010000111011,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010000111100,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010000111101,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010000111110,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010000111111,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010001000000,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010001000001,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010001000010,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010001000011,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010001000100,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010001000101,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010001000110,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010001000111,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010001001000,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010001001001,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010001001010,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010001001011,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010001001100,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010001001101,001111111000010111,001111111000010010,0011111110000110,0011111110000100
001111010001001110,001111111000010111,001111111000010011,0011111110000110,0011111110000100
001111010001001111,001111111000010111,001111111000010011,0011111110000110,0011111110000100
001111010001010000,001111111000010111,001111111000010011,0011111110000110,0011111110000100
001111010001010001,001111111000010111,001111111000010011,0011111110000110,0011111110000100
001111010001010010,001111111000010111,001111111000010011,0011111110000110,0011111110000100
001111010001010011,001111111000010111,001111111000010011,0011111110000110,0011111110000100
001111010001010100,001111111000010111,001111111000010011,0011111110000110,0011111110000100
001111010001010101,001111111000010111,001111111000010011,0011111110000110,0011111110000101
001111010001010110,001111111000010111,001111111000010011,0011111110000110,0011111110000101
001111010001010111,001111111000010111,001111111000010011,0011111110000110,0011111110000101
001111010001011000,001111111000010111,001111111000010011,0011111110000110,0011111110000101
001111010001011001,001111111000010111,001111111000010011,0011111110000110,0011111110000101
001111010001011010,001111111000010111,001111111000010011,0011111110000110,0011111110000101
001111010001011011,001111111000010111,001111111000010011,0011111110000110,0011111110000101
001111010001011100,001111111000010111,001111111000010011,0011111110000110,0011111110000101
001111010001011101,001111111000010111,001111111000010011,0011111110000110,0011111110000101
001111010001011110,001111111000010111,001111111000010011,0011111110000110,0011111110000101
001111010001011111,001111111000010111,001111111000010011,0011111110000110,0011111110000101
